"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
1610000;"Powiat prudnicki";91455;93223;98164;80799;87917;75000;81720;83781;84125;94116;112251;56700;62711;60758;51005;55239;46556;48683;47438;51815;57833;65411;93101;89616;89217;85125;77160;78963;73352;81020;82154;87296;112038;105577;118692;111308;107353;109275;101174;99151;109942;105014;116921;115260;183943;160986;150688;141333;164625;161667;127050;152909;130428;135825;171762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91455;93223;98164;80483;87917;75000;81720;83653;84125;94116;111932;56700;62711;60758;51005;55239;46556;48683;47438;51815;57833;63105;93101;89616;89217;84553;77160;78963;73352;80633;82154;87296;111553;105577;118692;111308;107353;109275;101174;99151;109942;105014;116921;115260;183943;160986;150688;141333;164625;161667;127050;152909;130428;135825;171762;
1611000;"Powiat strzelecki";140727;101621;107126;113723;117535;112665;114967;100303;122465;126694;157557;83944;60253;62750;64485;67796;61959;65488;60918;84042;80086;98333;107416;101324;113399;97144;109285;103787;113805;93027;116883;114596;141297;179927;135613;131941;134971;137119;153151;144746;133353;159396;150888;189474;229783;166667;159250;231179;231320;197111;182750;184516;175351;253417;288429;204673;221667;181707;250845;185457;0;0;0;0;138780;0;134769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221906;0;0;210342;0;0;0;0;0;0;0;268087;0;0;321765;0;0;0;0;0;0;0;120478;97384;104294;97202;114582;111378;114386;100335;122410;126140;158191;61356;60253;62750;58529;67796;61959;65488;60918;84042;79209;98333;103569;101324;111904;97491;107814;103787;113976;92843;116712;114663;142186;155234;126861;131941;125550;134260;153151;143336;133353;159396;147287;189474;206800;0;125667;117946;226452;191750;182750;184516;175351;253417;288429;
1661000;"Powiat m.Opole";209063;210553;212498;206922;216166;217505;212577;229068;245452;274347;298341;135153;143717;142547;141461;139593;142504;144817;144837;167648;183665;194356;190339;203020;200040;191648;194630;198161;194181;210606;226839;255571;276157;266972;272624;264209;262359;268477;264302;273232;280901;301202;331154;360132;378325;358829;358842;335195;357331;351302;340325;326798;367076;390920;461018;218447;223866;238568;245808;242831;247022;242886;258317;264159;303018;313294;139685;153985;164148;159509;150768;169394;167654;155535;174255;176291;195617;192392;220641;227794;215549;208686;209776;210420;225297;229015;270294;284866;294497;311418;313630;301322;279892;285063;284438;301157;314781;347515;365604;429038;0;427759;424305;386048;387429;374311;388229;371345;419878;470163;201388;204705;200938;190939;198656;200796;201308;216561;232918;256208;280315;132519;138182;131833;135899;136276;138507;140543;143611;164822;185269;193327;188305;196231;187304;182759;186408;190769;188696;203812;225666;245190;266360;241799;249869;241202;235572;253452;241564;264516;265146;283897;316326;351236;359167;359124;346184;307916;338186;337670;331674;319777;364346;367838;445317;
1800000;"PODKARPACKIE";145563;154481;177662;171379;171222;188060;168288;178464;204488;230434;253154;91641;99540;112404;111811;116344;128831;114050;115984;141378;162920;180527;145369;154009;171598;174527;171916;191498;172408;181079;199100;228684;248827;191820;206782;232040;220447;221136;231745;215446;224322;256984;285559;312588;268609;259380;271811;263747;281028;294109;258194;284001;341862;342469;363532;207634;213441;226452;214010;217991;233343;219270;225250;243375;261943;276966;126202;142018;146732;148961;158748;170936;145803;150533;172529;190707;199234;183179;198751;208295;208265;208219;229193;213881;216740;231314;251650;270199;263678;263323;271850;259723;273573;292249;287818;275789;289253;318807;336701;377764;326002;330392;307907;373335;384327;381322;402313;411190;420589;397594;128712;138746;146780;146474;149095;157830;150243;154294;177656;200798;232388;86029;94507;102188;100768;102957;108800;106747;103289;126083;141161;165399;135026;139776;146376;149202;151234;158864;154446;160793;176468;206730;230449;162408;184922;192482;194454;195063;198234;189059;194430;227221;249235;289668;221151;244296;232489;239070;241644;256167;230832;218552;291699;264874;330780;
1801000;"Powiat bieszczadzki";105022;101750;93146;90932;109628;91022;71728;126636;106984;112583;143980;72005;79714;70344;68442;62643;59599;64750;77273;71044;80458;98852;108890;109764;101857;104294;119748;95882;73921;123883;115560;123182;158336;117642;105682;117007;101284;166766;135333;88750;150992;129083;145982;167537;0;90667;0;0;0;0;0;0;0;115000;0;135567;0;0;0;156380;102123;0;163877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144203;0;0;141904;0;0;0;162617;0;0;0;252899;0;0;213316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98341;99223;93926;88334;83914;89822;72063;105586;106984;112583;143980;63111;79714;69805;68442;61267;58471;65182;77273;71044;80458;98852;107283;110338;101857;103260;90403;90433;73921;106811;115560;123182;158336;104150;96550;117007;94714;129853;135333;88750;115378;129083;145982;167537;0;90667;0;0;0;0;0;0;0;115000;0;
1802000;"Powiat brzozowski";110093;130878;121864;130042;126087;131460;108267;102680;127374;134103;169592;0;106250;82000;107667;77200;77800;86644;66556;75125;65625;0;96077;120994;138387;127857;128867;138007;119055;114250;134727;144003;147637;141139;165416;0;0;137500;129833;0;149250;158729;170564;218871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144508;154958;0;0;0;148902;160063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135575;132943;0;0;0;137089;149155;0;0;0;0;0;0;0;0;0;193790;0;0;0;0;0;0;0;0;0;0;0;0;110093;130878;121864;130042;112000;111577;103703;100917;127374;119896;177760;0;106250;82000;107667;78500;77800;86644;66556;75125;65625;0;96077;120994;138387;127857;123500;143071;119055;111455;134727;153385;144600;141139;165416;0;0;118333;0;0;149250;158729;0;220091;0;0;0;0;0;0;0;0;0;0;0;
1803000;"Powiat dębicki";140154;121106;172484;164227;148467;151201;133069;161362;165746;185565;212463;94071;83080;94500;92662;90276;86136;87250;106858;107053;118124;146080;139380;138187;163242;144907;130717;132590;133115;174537;167160;187130;195922;165625;153273;222372;219369;206313;218993;168148;207127;242554;260650;264463;0;123333;309237;420168;237694;318833;239000;212849;253165;275483;339517;0;181329;218575;251226;171228;214526;234577;210803;229080;213408;205530;0;0;0;0;101463;87030;0;124833;139758;131970;126027;0;181329;193163;0;163346;150783;0;214250;221061;207148;229023;0;0;256424;249073;226690;243226;259669;262114;293672;287030;248887;0;0;309237;0;0;318833;0;0;0;0;0;138312;112502;121365;143890;139029;121122;127027;135341;148254;180073;213206;94071;83080;94500;92662;82286;86043;87250;102500;103088;116704;149051;138921;123311;127882;139953;123301;127803;130400;146911;148853;182316;191969;165625;153273;141500;178864;191299;179846;148536;177800;218962;254654;265761;0;123333;0;460890;237694;0;239000;0;238167;273409;339517;
1804000;"Powiat jarosławski";146252;141988;177300;140701;151252;149264;146714;156248;163890;168647;187788;101147;103961;107940;103549;102350;99663;106349;101323;106035;100033;108999;151055;151954;154294;134280;142861;134320;157030;150127;151548;178366;187797;181636;183126;236471;188963;178157;191850;148503;191440;192160;208537;236572;222770;0;242238;217000;251440;223831;225156;253737;295554;211043;245386;0;0;230363;0;161897;0;183237;190086;216755;211390;220899;0;0;139200;0;126653;0;123868;106893;137920;112180;0;0;0;187385;0;144178;0;196845;166009;195020;199673;205071;0;0;262209;0;0;0;0;216588;231162;288957;274690;0;0;0;0;247379;0;0;287298;341928;256608;0;146252;141988;144726;139962;147193;148062;132172;144792;136507;145931;179460;101147;103961;99872;103549;94538;99663;99568;100704;99202;99223;109133;151055;151954;139021;134980;142202;134320;135245;145088;126467;157059;181478;181636;183126;200011;185985;176108;190033;149520;175722;165075;178032;224593;222770;0;185608;217000;255500;223476;192672;232380;254333;197373;245386;
1805000;"Powiat jasielski";117659;137884;134086;134413;110409;124864;108635;126778;124930;137457;141572;78474;99234;98756;82364;69241;74278;82697;88421;84159;93000;108268;131556;141256;142553;145204;126692;129883;109306;128646;134688;141919;147534;0;168573;139750;200001;147567;160043;161747;161682;168330;153697;135500;0;238125;150000;0;92833;174400;136821;182500;0;145013;219505;0;165613;168810;187866;187789;205299;158888;0;194919;0;0;0;110943;111213;116702;0;0;115559;0;0;0;0;0;178787;190962;191571;197966;190782;198216;0;0;0;0;0;0;0;211482;0;230422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117659;130365;118842;109824;97238;106519;103275;126733;120987;137457;141572;78474;96574;89857;77213;66087;72198;76438;89028;84159;93000;108268;131556;128202;117380;121093;105000;111348;102800;127437;133472;141919;147534;0;166826;139750;183928;147567;136583;155188;161682;157102;153697;135500;0;237500;150000;0;92833;143000;136821;182500;0;145013;219505;
1806000;"Powiat kolbuszowski";122667;202714;126429;103200;0;118750;143500;163510;191949;211702;212850;0;0;96250;90000;0;0;86667;90921;103269;0;111250;0;148000;0;0;0;0;0;175366;196267;135631;221909;0;283333;0;0;0;0;173000;204984;226656;192492;243667;0;0;0;0;0;0;0;0;0;284802;0;0;0;0;0;0;0;0;244871;204311;259011;260875;0;0;0;0;0;0;0;0;120716;0;0;0;0;0;0;0;0;0;0;201599;158967;241167;0;0;0;0;0;0;0;0;236942;254313;0;0;0;0;0;0;0;0;0;0;304571;0;122667;202714;126429;103200;0;118750;143500;136390;134633;156508;180833;0;0;96250;90000;0;0;86667;90921;68375;0;111250;0;148000;0;0;0;0;0;161600;148280;112296;198800;0;283333;0;0;0;0;173000;155000;190656;143036;243667;0;0;0;0;0;0;0;0;0;238675;0;
1807000;"Powiat krośnieński";80074;90360;143577;126860;110909;94899;120517;128113;115832;120966;118909;46815;76500;104453;76075;83286;0;102750;72556;112683;96077;87129;95250;92353;140618;110833;104000;87225;123589;140252;119972;133778;124847;80802;0;178164;0;0;115006;108021;173920;108723;183318;173000;0;0;187000;196500;171000;120538;0;103750;0;126262;103500;0;0;160863;222750;0;0;0;181903;158458;194667;0;0;0;117621;0;0;0;0;0;131011;0;0;0;0;157409;0;0;0;0;176336;195053;0;0;0;0;203354;0;0;0;0;218381;0;0;0;0;0;0;242333;0;0;0;0;0;0;0;67937;90360;115920;91991;103667;87721;120517;84102;98281;112462;119285;46815;76500;84700;76075;83286;0;102750;49292;98020;96077;87129;95250;92353;109833;100200;104000;87225;123589;96950;94944;124286;126143;80802;0;0;0;0;115006;108021;0;108723;0;173000;0;0;187000;0;0;0;0;103750;0;126262;103500;
1808000;"Powiat leżajski";109944;107971;108377;104930;102254;90751;95514;83433;95047;106277;117429;94429;76328;83754;70300;75000;71138;61595;56787;61205;81789;78545;127486;117818;127111;111667;134387;99971;97809;98192;99534;107049;122833;0;134000;0;171850;99409;118500;142000;91686;143400;134250;161250;0;0;0;0;0;0;147428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109944;107971;108377;104930;102254;90751;95061;83433;95047;105774;117429;94429;76328;83754;70300;75000;71138;61595;56787;61205;81789;78545;127486;117818;127111;111667;134387;99971;97027;98192;99534;106225;122833;0;134000;0;171850;99409;118500;142000;91686;143400;134250;161250;0;0;0;0;0;0;147428;0;0;0;0;
1809000;"Powiat lubaczowski";101368;116220;114377;89683;97868;95209;115778;98852;113742;113654;115488;74417;68333;88667;51948;0;59020;64750;62364;68225;85375;91500;103762;103328;120459;109936;84750;103250;103643;98900;115623;111475;113000;130833;153750;117333;94290;159167;121750;145269;120727;144700;138182;158286;85025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101368;116220;114377;89683;97868;95209;115778;98852;113742;113654;115488;74417;68333;88667;51948;0;59020;64750;62364;68225;85375;91500;103762;103328;120459;109936;84750;103250;103643;98900;115623;111475;113000;130833;153750;117333;94290;159167;121750;145269;120727;144700;138182;158286;85025;0;0;0;0;0;0;0;0;0;0;
1810000;"Powiat łańcucki";165524;146331;171697;150937;139626;148852;126885;176149;198795;194515;228534;119397;108642;124233;114727;116194;102896;99036;118648;140950;116271;174426;162251;171686;179535;158495;158061;167611;138864;173011;199030;211518;229337;211123;151000;184050;205287;188800;223333;141000;214778;233500;261081;264508;0;209500;175000;146667;0;115000;0;193000;236500;235251;282395;181669;157662;182133;158717;0;186667;0;177446;225451;246810;251734;130529;136742;137000;116087;0;0;0;136481;158500;146440;156278;174388;182767;188916;157391;0;0;0;172887;220207;250390;245873;235686;0;212525;222377;0;0;0;258306;271000;297890;298322;0;0;0;0;0;0;0;0;0;0;0;153900;143291;155796;144372;142353;145192;126885;175219;184177;157288;210748;108265;98105;0;113933;119540;102896;99036;110722;129250;106744;183500;155423;168426;160773;159769;158061;169812;138864;173210;186929;177505;214072;180419;151000;161270;183925;188800;0;141000;201385;208500;196666;243374;0;209500;175000;146667;0;115000;0;193000;213200;196254;0;
1811000;"Powiat mielecki";142793;151618;155389;142563;137277;156192;157341;173921;194210;220047;257804;103256;101019;105514;97656;92134;94194;99190;114875;122525;148252;159696;158092;158458;155501;150887;148145;158542;162610;186586;178038;212339;249328;193233;202544;212868;217398;174142;216480;207182;219790;254557;260684;302961;0;0;281415;0;0;290071;0;346333;295807;271018;326156;0;217167;219635;197544;0;220957;201894;211632;285541;297063;299993;0;0;131797;134393;0;137837;122855;153089;0;0;0;0;217300;201546;215960;0;192559;196303;216667;0;292130;292968;0;0;288996;0;0;280522;282668;239089;285541;299131;299831;0;0;0;0;0;296000;0;346333;0;0;331250;140110;142401;143067;130865;136166;138586;149213;160760;172030;203833;239379;103256;98170;102885;90546;92134;89060;95809;104684;122525;144791;159696;158092;146284;143489;135269;147898;150038;156193;174085;178038;204618;229745;182860;196286;195951;206652;171761;177069;190407;216216;215539;241869;305048;0;0;0;0;0;285625;0;0;295807;245144;321628;
1812000;"Powiat niżański";110000;104850;115533;117978;96600;129140;120209;107398;134693;148550;148630;0;84833;90000;81854;0;79000;0;69019;90224;84250;111500;109375;108167;107250;126678;100222;138115;116356;108302;135254;143900;149458;0;0;152110;151077;0;136725;142367;134500;175571;199167;168429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110000;104850;117259;108908;96600;129140;120209;107398;134693;148550;147114;0;84833;0;73405;0;79000;0;69019;90224;84250;111500;109375;108167;107250;123875;100222;138115;116356;108302;135254;143900;146500;0;0;152110;140000;0;136725;142367;134500;175571;199167;168429;0;0;0;0;0;0;0;0;0;0;0;
1813000;"Powiat przemyski";104276;136141;101489;109467;114546;117978;101581;133292;127940;154673;137245;69992;94204;76641;79172;95957;90429;78583;101361;86832;129213;120100;109245;132148;109954;114193;116981;113259;106936;146539;138340;152666;134440;135740;170167;0;157550;131250;139500;103650;147000;166833;174197;165114;0;0;0;0;0;0;0;0;0;203733;113333;106775;115761;103562;130383;106155;165000;98505;0;0;0;0;88988;85255;0;0;0;0;0;0;0;0;0;115669;131014;108874;114955;110889;0;111353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101153;151426;100635;97515;118096;113948;101986;133292;127940;154673;137245;32000;0;0;75318;100400;90429;78397;101361;86832;129213;120100;97567;133445;110369;113507;120206;112378;106426;146539;138340;152666;134440;135740;170167;0;0;131250;135556;103650;147000;166833;174197;165114;0;0;0;0;0;0;0;0;0;203733;113333;
1814000;"Powiat przeworski";115257;108381;125588;108894;107814;119990;143672;139911;133571;162587;157094;67845;106400;92750;77078;74500;97667;95273;94429;98692;87632;129286;121424;102000;119375;109331;103285;121768;139654;152200;126442;146333;142385;144080;130000;145705;126279;127069;126000;172244;158250;177818;212598;204100;0;0;0;144500;0;0;0;0;0;152395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115257;108381;123317;110332;107814;121129;143672;137864;133873;162587;157094;67845;106400;92750;79213;74500;97667;95273;94429;98692;87632;129286;121424;102000;112000;109331;103285;124008;139654;147767;126389;146333;142385;144080;130000;145705;126279;127069;126000;172244;158250;177818;212598;204100;0;0;0;144500;0;0;0;0;0;152395;0;
1815000;"Powiat ropczycko-sędziszowski";155491;156286;130066;132163;144901;146881;151591;164483;186595;184447;226724;0;105083;91200;85000;103817;87515;109375;105983;129107;105250;133000;160561;151948;144126;147083;137130;165629;168598;190631;187094;190680;205328;0;220000;145633;167167;161878;155625;181770;145833;234479;226360;252336;0;0;0;0;236667;0;0;0;0;0;348000;178810;0;207715;0;158894;156284;163888;174648;209459;224780;235110;0;0;0;0;0;105333;114400;117417;160045;0;0;178810;0;207715;0;149495;169022;184508;194577;200691;212821;221633;0;0;0;0;166630;0;0;0;254804;289363;278393;0;0;0;0;0;0;0;0;0;0;0;141500;151900;123215;132163;136632;143355;138104;145922;146310;160837;221418;0;105083;91200;85000;93225;82170;104350;83117;111429;103364;139000;146875;142846;133528;147083;132714;163691;143141;180227;150833;167235;186147;0;220000;145633;167167;0;155625;181770;145833;188750;205358;245821;0;0;0;0;0;0;0;0;0;0;0;
1816000;"Powiat rzeszowski";199696;195133;172279;180290;210943;186949;194219;202011;216359;230942;239800;136930;111065;143057;113871;147636;124548;124379;145391;150535;164998;176649;202355;200169;173760;181082;204657;194729;204306;210115;206602;233549;236349;238152;230496;203781;206570;243132;215099;219599;233632;270537;290488;296010;262460;220984;0;282623;394503;207644;320033;288661;302401;297773;347057;229599;231490;177836;188487;224058;188561;197597;201657;222006;226827;235262;163894;140940;143891;134313;149221;123597;130420;149798;146549;166606;172535;223946;218721;183397;186409;219221;213027;209167;213785;204939;228959;239305;271570;272609;230073;199565;271742;0;269262;261766;278027;296787;286773;0;0;0;341913;0;0;290000;0;401763;342121;352298;119661;149686;157229;161069;182397;185994;188542;202570;204946;241478;261004;85700;97787;137500;93429;143200;125500;112298;125563;158506;151169;215219;132601;166775;144846;156667;169156;167892;190936;204917;209263;241562;221449;134185;169667;185000;209571;197833;214303;202071;202685;233708;276258;318177;0;160000;0;223333;0;207644;350067;282200;231429;231250;332083;
1817000;"Powiat sanocki";127105;143403;136032;141098;122768;140491;129829;133485;147026;190582;175972;76449;84465;67983;100571;95496;83152;80385;87937;83401;115305;117284;147035;132190;119308;127968;126996;129202;116029;135183;154006;185208;189425;157786;214937;188794;180987;132639;204967;168682;175664;216178;242210;196083;0;262000;227667;181225;173134;156500;201200;140915;193174;294804;247093;218888;0;219655;0;169934;0;0;162258;177810;253021;0;0;0;0;0;0;0;0;97290;0;191529;0;218888;0;0;0;0;0;0;190101;0;239676;0;0;0;222420;0;0;0;0;0;0;284828;0;0;0;0;0;0;0;0;0;0;295730;0;118222;141028;118997;139529;120241;138914;129829;130216;146171;139897;174426;76449;84465;67983;100571;95496;83152;80385;86460;81521;100646;117284;123083;132190;118452;126389;126796;129202;116029;126446;154006;127796;186894;157786;214787;172970;180499;129728;204237;168682;175664;216178;192861;196083;0;268333;0;181225;0;156500;201200;140915;192623;293877;247093;
