"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
0214000;"Powiat oleśnicki";62956376;74328155;49989604;44360523;56715496;46919671;63044821;78271843;91646550;100214108;132927766;8210128;9508975;8619909;8909149;9432823;3559960;7632902;13389401;9481785;13634374;17328807;32445221;39627301;22670597;20080478;27310472;23493657;32922348;35807290;48338078;41910536;67070404;16034676;16754910;12836336;11047143;14045495;14976734;15725818;22817637;28539189;33033954;31355996;6266351;8436969;5862762;4323753;5926706;4889320;6763753;6257515;5287498;11635244;17172559;29877038;42522345;19001270;13714628;26692733;10001998;8825757;17656787;37184416;22779005;31197065;2148654;2859439;1402963;2660406;3114910;339310;435512;1474457;1288293;0;3962018;16108958;24958641;9426109;5511042;13265584;3872464;4756996;10029025;21380006;9103108;14656304;8294811;8512296;6093336;4361588;6724533;4400904;2668249;5214697;13323369;11212269;8803431;3324615;6191969;2078862;1181592;3587706;1389320;965000;938608;1192748;2073904;3775312;33079338;31805810;30988334;30645895;30022763;36917673;54219064;60615056;54462134;77435103;101730701;6061474;6649536;7216946;6248743;6317913;3220650;7197390;11914944;8193492;13244650;13366789;16336263;14668660;13244488;14569436;14044888;19621193;28165352;25778265;26958072;32807428;52414100;7739865;8242614;6743000;6685555;7320962;10575830;13057569;17602940;15215820;21821685;22552565;2941736;2245000;3783900;3142161;2339000;3500000;5798753;5318907;4094750;9561340;13397247;
0215000;"Powiat oławski";9955300;45987534;32570418;52306034;44567639;45939173;59289322;72115682;58231844;51145041;111594003;2876800;5298172;5425246;9121362;7083578;7008368;10029598;9016743;9025988;6543372;13373159;4654200;25694270;15687127;26044446;22141354;26060612;26311688;34121433;22566062;22075744;45222795;1283000;12431077;7875387;14575813;13814607;10199461;17264024;19955831;20250794;12712835;33038808;1141300;2564015;3582658;2564413;1528100;2670732;5684012;9021675;6389000;9813090;19959241;0;25678357;15189168;33852924;16784169;23167489;29056493;32347914;19724420;7850265;45166631;0;1414772;1955470;4428992;2095642;3163368;3579857;3885602;1951038;792958;6342753;0;14808614;7120500;17017206;9782220;13317836;10777457;17651808;6103093;3302303;17796591;0;8635915;4172540;10500313;4666307;5563210;11944968;8510504;9497289;770000;13446285;0;0;1940658;1906413;0;1123075;2754211;2300000;2173000;2985004;7581002;9955300;20309177;17381250;18453110;27783470;22771684;30232829;39767768;38507424;43294776;66427372;2876800;3883400;3469776;4692370;4987936;3845000;6449741;5131141;7074950;5750414;7030406;4654200;10885656;8566627;9027240;12359134;12742776;15534231;16469625;16462969;18773441;27426204;1283000;3795162;3702847;4075500;9148300;4636251;5319056;11445327;10753505;11942835;19592523;1141300;1744959;1642000;658000;1288100;1547657;2929801;6721675;4216000;6828086;12378239;
0216000;"Powiat polkowicki";28950639;28234819;25326937;20172676;31118156;28622903;23934645;33389720;31113780;60194661;43095386;4103229;4788000;3325731;3034625;4044153;3832994;4494726;3821371;5358290;7823793;4277809;15217706;13623300;13209181;9685561;11040385;13122891;11826629;11331033;12056076;23513363;18977529;7865704;7382519;7510025;5211490;11637451;8047987;6894290;14624636;11890774;22426697;12075545;1764000;2441000;1282000;2241000;4396167;3619031;719000;3612680;1808640;6430808;7764503;3641747;0;0;2268305;8333777;4207026;1701310;8958740;6023861;19833489;0;0;0;0;0;353403;0;412391;0;491790;645615;0;2179011;0;0;1086140;2011655;2866459;1052725;1777830;1910101;4738499;0;1223514;0;0;1036165;3500242;980796;0;4759410;3251330;9471242;0;0;0;0;0;2468477;0;0;2258580;0;4978133;0;25308892;27394819;25187522;17904371;22784379;24415877;22233335;24430980;25089919;40361172;42925386;3864007;4788000;3325731;2888625;3690750;3766659;4082335;3658451;4866500;7178178;4277809;13038695;13623300;13069766;8599421;9028730;10256432;10773904;9553203;10145975;18774864;18807529;6642190;7382519;7510025;4175325;8137209;7067191;6658096;9865226;8639444;12955455;12075545;1764000;1601000;1282000;2241000;1927690;3325595;719000;1354100;1438000;1452675;7764503;
0217000;"Powiat strzeliński";14876612;11083634;12991884;11251686;9988460;16022126;17745698;18507350;28638456;27729854;23819600;3615005;3222016;2597098;3100304;1959323;4338982;4162849;2779439;3540182;2726100;2697000;5831768;3743135;5629999;4123190;5300137;7269688;8211864;8781765;15618410;14302580;14280100;4179839;2615868;3698600;3131192;2084000;2908456;4070985;5805146;7689364;8847174;4596500;1250000;1502615;1066187;897000;645000;1505000;1300000;1141000;1790500;1854000;2246000;1781217;0;0;2236800;1309323;6575865;4594398;5861716;12502953;10834574;9179291;0;0;0;605300;0;1981344;1781349;723045;889550;0;0;773402;0;0;1631500;991000;3674565;2151064;3921525;8480659;7603080;7575291;659392;0;0;0;0;919956;661985;1217146;3132744;3231494;1132000;0;0;0;0;0;0;0;0;0;0;0;13095395;11083634;12753884;9014886;8679137;9446261;13151300;12645634;16135503;16895280;14640309;3266582;3222016;2597098;2495004;1641000;2357638;2381500;2056394;2650632;2726100;2591000;5058366;3743135;5391999;2491690;4309137;3595123;6060800;4860240;7137751;6699500;6704809;3520447;2615868;3698600;3131192;2084000;1988500;3409000;4588000;4556620;5615680;3464500;1250000;1502615;1066187;897000;645000;1505000;1300000;1141000;1790500;1854000;1880000;
0218000;"Powiat średzki";13914798;8866621;18478852;17438959;11035081;14808260;14443293;25624000;42477196;63322869;68571137;3226510;1122129;1535500;1836600;1391529;1299108;1307934;3924500;6037874;9392412;10778083;6113193;4645463;4423833;6133696;4035215;7362652;5683925;11995150;19000710;28124431;26665550;3554053;1829200;11609561;6047350;3127237;3830100;6143000;7914350;13415512;18407226;18313532;1021042;1269829;909958;3421313;2481100;2316400;1308434;1790000;4023100;7398800;12813972;8272142;880265;9038962;7883843;2513193;3466918;4595816;12404250;23613510;16382549;23458368;2160013;0;0;0;397000;0;401157;2314000;3837374;1796412;5039780;4113768;0;690403;3300245;1395075;2294290;2382225;6536400;11943955;7846337;11087750;1687319;0;8036601;3951258;721118;0;0;3553850;7242081;2163700;3686738;0;0;0;0;0;770200;1233434;0;0;4576100;3644100;5642656;7986356;9439890;9555116;8521888;11341342;9847477;13219750;18863686;46940320;45112769;1066497;751122;1535500;1669200;994529;1148380;906777;1610500;2200500;7596000;5738303;1999425;4454463;3733430;2833451;2640140;5068362;3301700;5458750;7056755;20278094;15577800;1866734;1829200;3572960;2096092;2406119;3578400;5564000;4360500;6173431;16243526;14626794;710000;951571;0;2956373;2481100;1546200;0;1790000;3433000;2822700;9169872;
0219000;"Powiat świdnicki";94825206;78291592;105742737;72557615;92152754;100929097;129531873;125217449;169112661;201102501;205507051;15056411;13119282;15921025;10310851;10740895;13656163;14596482;16144488;21631889;24608137;26122620;43689120;34870699;44537571;28956926;40210683;40443985;48928241;47789240;62762119;76203589;75456163;23670759;17618105;24217258;20832780;24654266;29684378;33220612;37654742;56609885;63805434;67132989;12408916;12683506;21066883;12457058;16546910;17144571;32786538;23628979;28108768;36485341;36795279;23122050;13513924;17064617;14481622;33848982;22337254;40530811;16999372;54548795;52261197;59540811;270000;471824;0;399124;2162578;1845121;2477755;694815;2989704;1593735;3182883;12508229;6992203;3656843;4785725;13702690;6814888;12717753;4228843;19518490;20331404;17643744;6606765;3273689;3405253;5698958;11359971;8796950;10251736;3486786;25554427;22750927;29033743;3737056;2776208;9891732;3597815;6623743;4880295;15083567;8588928;6486174;7585131;9680441;71703156;64777668;88678120;58075993;58303772;78591843;89001062;108218077;114563866;148841304;145966240;14786411;12647458;15810236;9911727;8578317;11811042;12118727;15449673;18642185;23014402;22939737;31180891;27878496;40880728;24171201;26507993;33629097;36210488;43560397;43243629;55872185;57812419;17063994;14344416;20812005;15133822;13294295;20887428;22968876;34167956;31055458;41054507;38099246;8671860;9907298;11175151;8859243;9923167;12264276;17702971;15040051;21622594;28900210;27114838;
0220000;"Powiat trzebnicki";20127903;19438395;58021465;41713449;45789007;47276674;54470918;68648229;68516027;65975263;101106191;2668009;2419669;4639662;4463512;4501290;5676615;5567944;5686614;8017757;6527303;8598272;11089216;7935506;25544255;13248698;23163730;19421234;19704270;22511253;26013119;22473792;34895438;4474862;3972137;18008349;17614153;15440488;14426925;23204814;32885606;26246581;23079830;39407682;1895816;5111083;9829199;6387086;2683499;7751900;5993890;7564756;8238570;13894338;18204799;0;7537285;34204347;17959331;28243371;13842082;10893740;16577087;25316016;15682390;24658437;0;682883;2619437;708420;2569790;1968775;717000;706900;2320678;638700;1243104;0;2989365;13857311;5061239;15109344;7265374;3887996;4523600;10435648;2869618;6485557;0;0;10291400;8537073;9979238;3498933;4798244;11038587;12559690;7443201;11289456;0;3364835;7436199;3652599;0;1109000;1490500;0;0;4730871;5640320;20127903;11901110;23817118;23754118;17545636;33434592;43577178;52071142;43200011;50292873;76447754;2668009;1736786;2020225;3755092;1931500;3707840;4850944;4979714;5697079;5888603;7355168;11089216;4946141;11686944;8187459;8054386;12155860;15816274;17987653;15577471;19604174;28409881;4474862;3471935;7716949;9077080;5461250;10927992;18406570;21847019;13686891;15636629;28118226;1895816;1746248;2393000;2734487;2098500;6642900;4503390;7256756;8238570;9163467;12564479;
0221000;"Powiat wałbrzyski";95677997;79068261;59425696;18300537;19955184;18812113;19878583;27535136;26475721;41424598;40268343;18653311;14718455;13234299;2746431;3317500;3700099;4174376;4790183;4865596;8194090;7750778;41568141;33711780;27996217;5743199;7805684;7650775;6855359;10572539;10257009;16179198;15271056;22237338;18474326;11945880;5959436;5380000;4910985;5021348;4675512;6879728;8443490;9239947;13219207;12163700;6249300;3851471;3452000;2550254;3827500;7496902;4473388;8607820;8006562;1317743;2659020;595000;3861404;1265000;1385000;1296000;3542886;2997238;6573938;2867611;0;0;0;0;0;0;0;0;0;1936697;468000;618946;977086;595000;1110320;0;0;0;697252;1167000;1774811;881836;0;0;0;2432713;0;940000;0;0;0;1451790;1179775;0;1157708;0;0;0;0;825000;2275372;1031388;1410640;0;94360254;76409241;58830696;14439133;18690184;17427113;18582583;23992250;23478483;34850660;37400732;18481421;14631455;13234299;2746431;3317500;3700099;4121376;4649583;4667596;6257393;7282778;40949195;32734694;27401217;4632879;7805684;7540775;6655359;9875287;9090009;14404387;14389220;22090338;18037100;11945880;3526723;4830000;3970985;4803348;4245850;6278878;6991700;8060172;12839300;11005992;6249300;3533100;2737000;2215254;3002500;5221530;3442000;7197180;7668562;
0222000;"Powiat wołowski";40920699;33322820;25043748;37326441;24393214;28821336;40623739;50326230;54254155;41285332;69944350;6918848;4256369;4725464;6087674;3821998;3164915;5074712;9181469;7287670;6311603;6413299;19225796;18185127;10422512;20060780;12678405;15832044;21829547;21181077;25253946;18993797;28159169;11782065;8545253;7441572;8401237;6098811;6460182;8214239;15747709;16844531;9794433;27877758;2993990;2336071;2454200;2776750;1794000;3364195;5505241;4215975;4868008;6185499;7494124;6426082;5252228;0;4513581;2941217;9075717;12059214;12748648;8771383;2348432;24804141;0;426869;0;804972;0;0;532000;1400950;0;0;0;1374050;4632359;0;2965609;2824217;6638110;7190879;4583210;3526467;0;6487523;3959224;0;0;0;0;802220;965000;5477445;4483705;1250432;15680195;1092808;0;0;0;0;1635387;3371335;1287043;0;0;2524124;34494617;28070592;24893748;32812860;21451997;19745619;28564525;37577582;45482772;38936900;45140209;6918848;3829500;4725464;5282702;3704998;3164915;4542712;7780519;7287670;6246603;6301000;17851746;13552768;10272512;17095171;9854188;9193934;14638668;16597867;21727479;18640797;21671646;7822841;8352253;7441572;8401237;6098811;5657962;7249239;10270264;12360826;8544001;12197563;1901182;2336071;2454200;2033750;1794000;1728808;2133906;2928932;4106797;5505499;4970000;
0223000;"Powiat wrocławski";48863603;132371030;219166350;233149263;299530100;236367322;283373764;293262501;382827134;542224736;644272276;6317850;10847052;17416264;15139063;22218346;17134165;23783945;26462490;29998613;38296923;43328871;21682039;34473832;58625138;57383033;88482028;64062872;83818596;113228981;116016774;165461323;199812621;12094254;38067276;69464596;79054167;117027177;91934765;100792964;78599507;136220004;179524210;178734649;8769460;48982870;73660352;81573000;71802549;63235520;74978259;74971523;100591743;158942280;222396135;42284620;103362520;175314901;186111956;236097342;169229368;206140547;181505537;240782450;323060338;380598820;5151550;6906702;11626983;9245270;14063471;8761435;17120836;14244715;15604303;22017822;29256759;19358156;24487634;46789027;42730910;68467278;45922086;58933034;73040186;79650921;96317477;133647722;9980454;31904538;61442904;64486146;96127579;72912605;74541115;52420020;91186997;114440247;95954149;7794460;40063646;55455987;69649630;57439014;41633242;55545562;41800616;54340229;90284792;121740190;6578983;29008510;43851449;47037307;63432758;67137954;77233217;111756964;142044684;219164398;263673456;1166300;3940350;5789281;5893793;8154875;8372730;6663109;12217775;14394310;16279101;14072112;2323883;9986198;11836111;14652123;20014750;18140786;24885562;40188795;36365853;69143846;66164899;2113800;6162738;8021692;14568021;20899598;19022160;26251849;26179487;45033007;65083963;82780500;975000;8919224;18204365;11923370;14363535;21602278;19432697;33170907;46251514;68657488;100655945;
0224000;"Powiat ząbkowicki";13341269;9987830;9124552;12813740;9138882;9643456;16642724;20585382;19311215;24298889;31354762;1946433;2253800;1506700;1726191;1892000;1968632;1722500;2490920;2975475;3538492;5746442;4782106;3795499;2976070;5811257;3962429;4303035;6899580;9338256;6840922;8508212;12197255;3704832;2894898;2485443;3291695;1699000;1760137;6181644;4426206;5472286;7822685;7319747;2907898;1043633;2156339;1984597;1585453;1611652;1839000;4330000;4022532;4429500;6091318;0;0;0;4006893;0;0;0;0;0;824000;5198881;0;0;0;308164;0;0;0;0;0;0;619000;0;0;0;2307854;0;0;0;0;0;604000;2856308;0;0;0;1156895;0;0;0;0;0;0;1723573;0;0;0;0;0;0;0;0;0;0;0;13295269;9987830;9124552;8806847;9020882;9573456;16642724;20483382;18952368;23474889;26155881;1900433;2253800;1506700;1418027;1892000;1898632;1722500;2388920;2875128;3538492;5127442;4782106;3795499;2976070;3503403;3844429;4303035;6899580;9338256;6840922;7904212;9340947;3704832;2894898;2485443;2134800;1699000;1760137;6181644;4426206;5213786;7602685;5596174;2907898;1043633;2156339;1750617;1585453;1611652;1839000;4330000;4022532;4429500;6091318;
0225000;"Powiat zgorzelecki";302500;374000;1801480;2482500;1249079;2454485;10634167;47812181;48464695;70392068;61732584;0;0;438440;450000;119746;223820;2310250;7236185;9167860;11742656;11471603;215000;206000;678040;1092000;879333;1091665;3564517;21108873;20172715;28746487;26881572;0;0;430000;382500;0;622000;3322400;15598923;13813220;24070034;16503959;0;0;0;558000;0;517000;1437000;3868200;5310900;5832891;6875450;0;0;0;0;0;0;0;1608600;0;2885108;811082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1318237;676082;0;0;0;0;0;0;0;1401500;0;1410000;0;0;0;0;0;0;0;0;0;0;0;0;302500;374000;1801480;2482500;1249079;2454485;10634167;46203581;48329695;67506960;60921502;0;0;438440;450000;119746;223820;2310250;7128185;9032860;11585785;11336603;215000;206000;678040;1092000;879333;1091665;3564517;21009773;20172715;27428250;26205490;0;0;430000;382500;0;622000;3322400;14197423;13813220;22660034;16503959;0;0;0;558000;0;517000;1437000;3868200;5310900;5832891;6875450;
0226000;"Powiat złotoryjski";17906865;12750932;10075918;10761267;12082580;9676710;13599386;16704212;16264567;19305568;21815053;2553858;2991500;3140550;2067250;1647183;2421000;2468539;3010930;3662421;3826000;3664535;6420627;5912732;4282953;5273013;4768500;3112545;5162615;5641754;6680745;7549568;8027618;4431700;2660400;1902415;2685004;3889397;2457455;3728500;5469528;4217601;4961000;5708500;4500680;1186300;750000;736000;1777500;1685710;2239732;2582000;1703800;2969000;4414400;0;0;0;0;0;0;923694;0;0;0;1509000;0;0;0;0;0;0;341239;0;0;0;0;0;0;0;0;0;0;582455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1509000;17769284;12626740;10075918;10761267;12082580;9676710;12675692;16029212;16264567;19305568;20306053;2553858;2991500;3140550;2067250;1647183;2421000;2127300;3010930;3662421;3826000;3664535;6283046;5788540;4282953;5273013;4768500;3112545;4580160;5641754;6680745;7549568;8027618;4431700;2660400;1902415;2685004;3889397;2457455;3728500;5469528;4217601;4961000;5708500;4500680;1186300;750000;736000;1777500;1685710;2239732;1907000;1703800;2969000;2905400;
0261000;"Powiat m.Jelenia Góra";67052391;88862332;96696870;73116530;81949822;93533169;116276833;144712470;136532172;176844953;174814045;6897604;11095932;13694108;8337326;9982277;13290259;17365310;20401217;23323802;27182533;26968636;27399325;37891325;40951695;34793531;35377351;37431588;44826777;57880127;52646124;66055787;71471275;18331084;26870791;24084253;18035554;18906690;21283823;33380387;34802974;32029109;45153893;43375090;14424378;13004284;17966814;11950119;17683504;21527499;20704359;31628152;28533137;38452740;32999044;10142276;28703509;35315166;18916242;22194896;18792972;24203943;26711216;26249867;42717195;47626811;1196191;1641971;3044546;1245303;1340200;2712451;2475375;2882173;2207092;6047963;3611085;6787695;14757087;18135432;10544631;10783550;7937577;7144631;13227094;11753335;17714149;23419338;1905325;8942166;10026127;5173673;5017633;5627106;11628880;6819402;7758770;11407139;14873475;0;3362285;4109061;1952635;5053513;2515838;2955057;3782547;4530670;7547944;5722913;56910115;60158823;61381704;54200288;59754926;74740197;92072890;118001254;110282305;134127758;127187234;5701413;9453961;10649562;7092023;8642077;10577808;14889935;17519044;21116710;21134570;23357551;20611630;23134238;22816263;24248900;24593801;29494011;37682146;44653033;40892789;48341638;48051937;16425759;17928625;14058126;12861881;13889057;15656717;21751507;27983572;24270339;33746754;28501615;14171313;9641999;13857753;9997484;12629991;19011661;17749302;27845605;24002467;30904796;27276131;
0262000;"Powiat m.Legnica";96396083;83772079;91620869;77549174;80224795;88636134;102642475;124219748;192900713;195777658;210896572;9736230;11141575;11233249;9142139;10843501;10335424;12461730;14256745;19716605;21445930;24162576;38714265;34204188;32306575;29113287;26646416;31094971;38164006;50563266;64920852;61878556;77072447;32054848;23707322;28476365;24426598;27216391;29320362;30425300;36220504;62317281;60509119;59917048;15890740;14718994;19604680;14867150;15518487;17885377;21591439;23179233;45945975;51944053;49744501;39636147;24724251;32344909;15030322;10663168;14992751;23604750;24223258;69217923;48371500;62420372;1778144;2542254;3539258;985003;291000;1262724;1617380;2438362;4024035;6289100;4650111;18283691;10933210;11610244;6740059;3383185;5833754;9350600;10736035;20995458;8538160;23656344;13257282;9494970;11112117;5874250;4941666;6047916;7641526;7828337;26698521;22217110;16691536;6317030;1753817;6083290;1431010;2047317;1848357;4995244;3220524;17499909;11327130;17422381;56759936;59047828;59275960;62518852;69561627;73643383;79037725;99996490;123682790;147406158;148476200;7958086;8599321;7693991;8157136;10552501;9072700;10844350;11818383;15692570;15156830;19512465;20430574;23270978;20696331;22373228;23263231;25261217;28813406;39827231;43925394;53340396;53416103;18797566;14212352;17364248;18552348;22274725;23272446;22783774;28392167;35618760;38292009;43225512;9573710;12965177;13521390;13436140;13471170;16037020;16596195;19958709;28446066;40616923;32322120;
